ax_mean,ax_std,ax_max,ax_min,ax_energy,ay_mean,ay_std,ay_max,ay_min,ay_energy,az_mean,az_std,az_max,az_min,az_energy,gx_mean,gx_std,gx_max,gx_min,gx_energy,gy_mean,gy_std,gy_max,gy_min,gy_energy,gz_mean,gz_std,gz_max,gz_min,gz_energy,label,activity,subject
0.074335,0.0583674804578714,0.285,-0.236,0.008932455,0.58343,0.7252894974422283,1.576,-2.603,0.86643542,0.26860999999999996,14.399890754373798,49.878,-74.634,207.42900507000002,-8.996640000000001,64.32190103596442,398.049,-520.488,4218.246484170001,0.5957349999999999,10.263807695235478,51.22,-48.78,105.70064859499999,1298.5415699999999,492.6196971942201,1767.814,453.711,1928884.3750817901,0,5,1
0.105175,0.09300835647940457,0.497,-0.176,0.019712334999999997,0.33244500000000005,0.8001070159516164,1.036,-1.087,0.7506909150000002,-8.57743,23.87773846462642,57.622,-98.232,643.71869959,2.8347600000000006,34.65527264345788,234.207,-150.0,1209.02378625,-9.186575000000001,19.451736881429763,23.415,-91.463,462.763227935,1288.1869599999998,635.0013292745996,1863.9,265.05,2062652.3320945501,0,5,1
0.08754,0.16586400573964202,0.497,-0.333,0.035174119999999996,-0.55222,0.651258552035979,0.921,-1.198,0.72908463,-19.86401,38.60963591799202,64.817,-118.598,1885.2828790000003,3.713400000000001,45.979771253454494,234.207,-150.0,2127.92870408,-25.828044999999996,34.28259574992791,68.11,-131.829,1842.3842798750002,869.495075,706.0345711042409,1863.9,265.05,1254506.5010436047,0,5,1
0.06391,0.18576902836587159,0.428,-0.333,0.03859462,-0.8406600000000001,0.13465917866970673,-0.598,-1.198,0.7248423299999999,-25.525,41.47558277589358,64.817,-153.72,2371.7495916000003,-0.8692500000000003,39.045533499076434,118.963,-142.012,1525.3092817900001,-28.574094999999996,34.69054609278982,68.11,-131.829,2019.9128932850006,966.96328,598.1639872112928,1886.399,277.957,1292818.1404648698,0,6,1
0.046735,0.16825199783360673,0.428,-0.331,0.030492895000000006,-0.845555,0.12886670235169365,-0.601,-1.243,0.7315698850000001,-24.195725000000003,34.2656417876475,60.671,-153.72,1759.5673153950002,-1.4027599999999998,38.585839496017186,129.695,-102.927,1490.8347452300002,-25.58596,29.646519060058296,72.012,-102.378,1533.5574415,883.13927,553.8967394948241,1886.399,323.325,1086736.5682391298,0,6,1
0.059095,0.15943486436473048,0.422,-0.331,0.028911694999999998,-0.820645,0.1451247359170724,-0.463,-1.243,0.6945194050000001,-23.219829999999998,32.18468973333594,43.78,-126.951,1575.01475846,-0.723455,40.196749865106945,129.695,-102.927,1616.3020868550002,-24.972224999999998,28.88286147310157,72.012,-102.378,1457.8317083250001,834.671525,464.9659346615399,1886.399,323.325,912869.8750415051,0,6,1
0.110045,0.16063344289094972,0.503,-0.325,0.037913005,-0.79271,0.12662802178033106,-0.463,-1.186,0.6444238,-28.936305,36.88257839213488,38.11,-141.037,2197.634335905,-3.0097399999999994,38.41839174656326,117.561,-116.342,1485.0313592599998,-26.288110000000003,30.797651567090305,42.439,-133.72,1639.56006942,911.285185,440.7388957638987,1385.917,343.5,1024691.4626396651,0,6,1
0.13505999999999999,0.18674310268387426,0.534,-0.363,0.05311419,-0.79183,0.12267942411015795,-0.556,-1.186,0.64204499,-20.505800000000004,38.12073761458453,89.451,-141.037,1873.67846992,1.0201350000000005,40.92110943262383,132.866,-128.476,1675.5778726150002,-23.132644999999997,31.031019066556212,62.195,-133.72,1498.043409005,1091.87592,532.1099037603543,1626.514,343.5,1475333.9743556997,0,6,1
0.09430999999999999,0.19534373268676936,0.534,-0.363,0.04705355,-0.8156399999999999,0.1269134760378109,-0.556,-1.139,0.68137564,-18.421015,43.26513045600088,89.451,-191.098,2211.205307005,2.7579400000000005,42.605145453998865,158.659,-130.122,1822.8046522000002,-19.375005,42.120925950944795,62.195,-179.085,2149.563221715,1028.2216349999999,510.5797599710664,1626.514,307.428,1317931.4219741845,0,6,1
0.05589500000000001,0.18100664069309721,0.537,-0.329,0.035887655,-0.805235,0.12864944529612243,-0.467,-1.139,0.664954085,-24.724685,48.18712676997639,67.805,-191.098,2933.3092346949998,0.8759299999999999,49.550956268220496,183.659,-178.049,2456.06452046,-22.5125,44.91121428195857,52.317,-179.085,2523.82982453,1064.760645,549.3910264194975,1710.349,307.428,1435545.731051085,0,6,1
0.047279999999999996,0.19000597780069972,0.537,-0.329,0.03833767,-0.7425800000000001,0.11597052901491828,-0.467,-1.113,0.56487422,-26.104260000000004,42.41217921072201,67.805,-137.988,2480.22533555,0.8228500000000003,50.02542396559473,183.659,-178.049,2503.22012506,-23.642409999999998,32.02653091581884,52.317,-108.476,1584.66223311,1097.9082950000002,601.9415681843029,1710.349,307.428,1567736.2757379848,0,6,1
0.057479999999999996,0.1710474776195194,0.5,-0.325,0.03256119,-0.733395,0.11377767344694652,-0.512,-1.027,0.550813585,-30.16278,34.24915286648124,51.22,-125.732,2082.7977694,2.5021099999999996,45.07423470473903,165.122,-155.976,2037.9471886700003,-24.004904999999997,27.988886737703144,48.293,-108.476,1359.6132448750002,790.9799850000002,643.721233236682,1997.861,318.308,1040026.362790355,0,6,1
0.06528,0.16295806699884482,0.5,-0.332,0.030816809999999997,-0.7226599999999999,0.1162132281627182,-0.469,-1.042,0.5357429899999999,-28.37045,34.408836855050765,51.22,-180.0,1988.85048692,2.9033400000000005,44.95901077931319,165.122,-100.793,2029.7420334100002,-25.895135,24.516461292094643,38.476,-95.854,1271.614890955,845.8241800000001,612.1874877764227,1997.861,318.308,1090192.0636626799,0,6,1
0.030629999999999994,0.1695080915472769,0.353,-0.332,0.02967119,-0.698665,0.12050665033515785,-0.469,-1.042,0.5026546350000001,-24.833575,33.513092360962084,55.427,-180.0,1739.8338068750004,0.007320000000000029,40.999455282815646,143.537,-112.988,1680.9553870699997,-24.029570000000003,24.28548648730554,38.476,-95.854,1167.20508831,759.2062699999999,439.85741089811944,2153.069,405.392,769868.70232931,0,6,1
-0.005985000000000005,0.1634052470852757,0.326,-0.335,0.026737095000000002,-0.71694,0.12419648304199278,-0.476,-1.054,0.52942773,-27.110964999999997,33.29991247471643,55.427,-139.878,1843.8885940549999,-1.2499800000000005,38.38548231336426,130.427,-112.988,1475.0077024299999,-23.91312,23.90174438039199,31.037,-108.537,1143.13069256,915.6519350000002,644.3088051835631,2153.069,403.806,1253552.302506315,0,6,1
0.0036650000000000003,0.1572963215558457,0.404,-0.335,0.024755564999999997,-0.738435,0.11979614257145343,-0.523,-1.054,0.5596373649999999,-30.791135,33.67255223200011,47.805,-145.976,2081.934768405,-0.49054999999999993,39.53552966633304,123.354,-121.768,1563.2987452999996,-25.975625,23.25361008562703,36.707,-108.537,1215.463476155,1017.5212700000004,636.4059856354095,2153.069,403.806,1440362.1134549903,0,6,1
0.029375,0.14925620380741297,0.404,-0.324,0.023140305000000003,-0.7483249999999999,0.12776435095518623,-0.502,-1.11,0.576314035,-27.410320000000002,28.811518821776822,65.915,-145.976,1581.4292593199998,-2.8100699999999996,40.09494870535564,114.329,-141.22,1615.50140509,-24.965239999999998,23.5116965319902,58.841,-89.39,1176.0630820699998,851.468045,533.0509364722972,1887.726,341.177,1009141.1325301152,0,6,1
0.018274999999999996,0.1495506582232255,0.368,-0.324,0.022699375,-0.6979900000000001,0.14341084303496718,-0.379,-1.11,0.50775671,-27.853639999999995,32.80342244584244,65.915,-140.183,1851.8897854099998,-3.385369999999999,37.33890757806259,95.366,-141.22,1405.6547491599997,-21.512214999999998,25.07102597519246,58.841,-85.061,1091.331737655,954.5283200000001,499.9182588119158,1887.726,341.177,1161042.57917556,0,6,1
0.04614000000000001,0.14910010194496848,0.382,-0.289,0.024359739999999998,-0.71296,0.14972717989730522,-0.379,-1.114,0.53073019,-29.766505,35.84296170393812,39.695,-140.183,2170.762723625,-0.30061500000000024,47.73238965332424,172.134,-233.903,2278.471391395,-22.785995000000003,26.932273792143416,33.354,-89.512,1244.548939755,861.9260250000001,408.30618734821354,1523.236,386.065,909630.4151991352,0,6,1
0.06101500000000001,0.1536607782584743,0.406,-0.271,0.027334465000000002,-0.7818549999999999,0.13338355961286982,-0.193,-1.114,0.6290884149999999,-25.008580000000002,34.42441862419175,73.537,-117.256,1810.4696712300001,1.6947850000000002,61.106124853231975,237.805,-240.915,3736.8307907750004,-26.88232,30.02291431952601,90.671,-112.744,1624.03451282,786.19495,510.6637082417326,1807.024,181.138,878879.9223206998,0,6,1
0.006005,0.16261637363746617,0.406,-0.358,0.026480145000000004,-0.7460149999999999,0.12252107890073445,-0.193,-1.095,0.5715497949999999,-28.475340000000003,36.652347092845226,73.537,-183.415,2154.23953553,0.9039500000000004,55.24020585612892,237.805,-240.915,3052.29746863,-27.501499999999997,30.318204194015188,90.671,-112.744,1675.5260078,826.2995999999999,530.1590300509744,1807.024,181.138,963839.6261047497,0,6,1
-0.026804999999999995,0.1571365551837,0.361,-0.358,0.025410404999999997,-0.77805,0.11559302530862317,-0.542,-1.102,0.61872355,-31.190215000000002,35.72900195413769,42.866,-183.415,2249.391092385,-2.8347100000000007,43.067697491808175,158.902,-171.037,1862.8621480299998,-29.509425,29.2583630751,44.939,-107.256,1726.857973665,611.16732,268.0797749031202,1026.778,181.138,445392.25874809007,0,6,1
-0.006134999999999997,0.15531177281519906,0.275,-0.348,0.024159385000000002,-0.7789,0.11528590546983616,-0.582,-1.102,0.6199760499999999,-27.634415,31.16771182943616,44.207,-114.024,1735.087153075,-2.476785,35.627710605493235,128.293,-171.037,1275.468226925,-26.874075,26.78763197875794,40.366,-106.585,1439.793134135,883.3732299999999,576.6371806375887,2008.89,346.562,1112858.7015743002,0,6,1
-0.013104999999999999,0.14972806675770578,0.269,-0.509,0.022590234999999997,-0.7654850000000001,0.10751488164435656,-0.58,-1.056,0.597526735,-26.235045,30.62318810367358,44.207,-133.11,1626.057235785,0.3048550000000003,34.58196958552209,174.451,-143.781,1196.0055569849999,-25.135639999999995,26.638319282574866,37.195,-98.963,1341.40045241,910.92904,564.6930073197635,2008.89,346.562,1148669.9084311603,0,6,1
-0.041890000000000004,0.1531282726997206,0.303,-0.509,0.025203040000000003,-0.79801,0.11038351280875239,-0.58,-1.056,0.64900448,-23.283825,33.28405209908155,65.549,-133.11,1649.9646307649998,0.2392950000000004,39.63117491480634,174.451,-147.5,1570.687287225,-25.580475,29.60337520603647,109.268,-98.963,1530.7205248149999,599.23574,153.79578812312252,883.816,412.732,382736.61653776007,0,6,1
-0.037525,0.15891390554322174,0.303,-0.364,0.026661755,-0.7831950000000001,0.11701814805832468,-0.496,-1.044,0.627087655,-23.913405,33.05721707647174,65.549,-127.378,1664.630539535,1.99266,41.44389927497653,143.537,-147.5,1721.5674809900001,-23.33991,27.269466226750758,109.268,-82.134,1288.3751871,877.236315,519.0651431599272,1833.802,378.763,1038972.1751984152,0,6,1
-0.020620000000000003,0.1557636530131468,0.298,-0.328,0.0246875,-0.7482800000000001,0.10827082524854052,-0.496,-1.025,0.57164553,-26.719225,29.080408254259,56.402,-127.378,1559.5871288349997,0.6155100000000004,36.84999766078554,143.537,-103.049,1358.3011801600003,-21.835960000000004,25.88112986885233,37.927,-85.061,1146.64203241,814.081085,557.7432552514891,1833.802,378.763,973805.551733305,0,6,1
-0.014190000000000001,0.1566836427327371,0.326,-0.328,0.02475112,-0.771055,0.10785495804551593,-0.568,-1.123,0.606158505,-24.19394,31.610791749280818,64.39,-106.524,1584.58888774,-1.3335549999999996,30.198232843777053,90.366,-100.793,913.7116358250001,-21.153385,27.707556692476064,37.927,-89.634,1215.1743948249998,774.94567,433.75374179190794,1499.817,378.763,788683.09997023,0,6,1
-0.024365,0.15406625774321905,0.326,-0.333,0.024330065,-0.83328,0.11765173861868765,-0.601,-1.233,0.70819749,-22.310675,30.381213087356716,64.39,-106.524,1420.7843276150002,0.15763499999999964,32.092810051190206,90.366,-100.793,1029.973305775,-27.88232,28.369946155704984,37.5,-93.415,1582.27761346,785.23296,432.6442901600787,1499.817,292.269,803771.88327848,0,6,1
-0.022445,0.1433659198519648,0.285,-0.333,0.021057565,-0.8403149999999999,0.12314562832273016,-0.582,-1.233,0.721294145,-25.289605,26.787748658089484,45.732,-108.781,1357.147599225,-0.024380000000000308,32.705967674808214,83.354,-74.817,1069.68091593,-33.3692,24.774718265401123,34.512,-93.415,1727.2901737700001,769.8137899999998,431.0074164416732,1387.393,292.269,778380.6643018902,0,6,1
-0.002984999999999999,0.14501694650970967,0.311,-0.299,0.021038825,-0.808185,0.1189977763447704,-0.543,-1.109,0.667323465,-24.912470000000003,35.694072840726655,74.939,-140.305,1894.6979974600001,0.5039299999999995,34.72492669502846,109.085,-147.256,1206.07447942,-27.806075,28.506945738703312,72.866,-106.402,1585.8237622550002,952.8410149999999,474.8740982614073,1638.573,294.592,1133411.4090658152,0,6,1
-0.027710000000000002,0.15270519277352687,0.311,-0.386,0.024086720000000002,-0.774505,0.12262736226063088,-0.467,-1.073,0.614895465,-23.591445000000004,38.838744189623014,74.939,-140.305,2065.004327415,-3.8576799999999993,36.86744289678361,109.085,-147.256,1374.0900407300003,-25.049390000000002,29.670167614253543,72.866,-106.402,1507.79078563,967.7690649999998,500.2175851142689,1638.573,294.592,1186794.5956285251,0,6,1
-0.045305,0.15023029646179897,0.36,-0.386,0.024621685,-0.736475,0.12278782258432633,-0.419,-1.017,0.5574722750000001,-27.041135000000004,33.47535576430481,70.61,-106.829,1851.8224256350002,-4.32532,35.56922568158604,113.476,-130.854,1283.87820869,-24.734175,24.41350592734225,28.049,-92.744,1207.798684595,1092.0696249999999,577.4806699502543,2261.397,369.43,1526099.9900138348,0,6,1
-0.020125,0.15215942092095383,0.36,-0.382,0.023557505,-0.7607650000000001,0.13264633343971477,-0.419,-1.165,0.596358435,-28.82739,31.006273015599604,46.402,-116.829,1792.4073805300002,0.27835999999999983,38.67385422466191,126.281,-135.305,1495.7444848799998,-27.354899999999997,25.933726440679518,28.049,-108.842,1420.84872111,1086.3438600000002,675.2837791259244,2261.397,369.43,1636151.1645102901,0,6,1
-0.037759999999999995,0.15662829374030734,0.32,-0.401,0.025958240000000004,-0.84329,0.13430661152750448,-0.572,-1.165,0.7291762900000001,-23.533495000000002,30.423656171308124,46.402,-116.829,1479.4242417449998,-0.2079050000000001,35.67903304107295,126.281,-135.305,1273.036623235,-29.024405,24.28740262030864,22.622,-108.842,1432.294011645,1029.482715,580.0580273669211,2261.397,496.385,1396301.975596575,0,6,1
-0.104465,0.11519595815392136,0.221,-0.401,0.024183044999999997,-0.7751600000000002,0.146519126396522,-0.606,-1.128,0.62234088,-10.492995,22.561932769046518,42.744,-92.256,619.1437543449999,-1.18319,19.434384093762787,103.781,-82.683,379.09522368000006,-14.655805,18.977790325719564,14.329,-82.317,574.949145845,1423.5448449999997,588.0468299823586,1985.173,538.432,2372278.9999783756,0,6,1
-0.10234000000000001,0.05921971293412355,0.194,-0.196,0.01398045,-0.6974250000000001,0.06222374446302632,-0.606,-1.119,0.49027342500000004,-1.4802099999999998,16.06289248099171,53.476,-84.085,260.2075365,0.5625200000000004,9.257012541830113,46.341,-30.854,86.00870995,-0.7594500000000001,10.095040491622607,33.171,-45.366,102.48660683000001,1859.04658,83.45056237943274,1985.173,1640.307,3463018.1829711404,1,6,1
-0.04308000000000001,0.048293618626066945,0.066,-0.196,0.00418816,-0.74133,0.037239375666087655,-0.611,-0.811,0.55095694,0.26677,16.123511871087512,53.476,-84.085,260.03880129000004,0.9603700000000004,9.76451076004835,46.341,-26.098,96.26798091999999,0.24299499999999996,9.953591080859962,33.171,-45.366,99.13302197499999,1803.7232650000003,74.62083700666167,1924.278,1680.438,3258985.8860178352,1,7,1
-0.03184499999999999,0.05140497033361657,0.066,-0.145,0.003656575000000001,-0.7515050000000001,0.029972320147095746,-0.65,-0.811,0.565658105,-0.3182900000000001,9.108301766844356,23.841,-29.939,83.0624696,0.5676700000000001,9.757233002808738,44.817,-44.207,95.52584510000001,0.11095500000000003,6.022806912310489,19.39,-17.744,36.286514115,1767.95358,84.45533950232864,1879.021,1680.438,3132792.56540527,1,7,1
-0.027679999999999996,0.05553060057301739,0.056,-0.145,0.0038498300000000007,-0.7369999999999999,0.028294875861187323,-0.65,-0.804,0.5439695999999999,-0.009145000000000039,8.438068862244192,23.841,-29.939,71.20108975500001,0.21279000000000012,9.508615111355597,44.817,-44.207,90.45904092,0.34208,5.118922861657519,13.415,-16.28,26.32038999,1760.5857799999999,68.53731291910707,1927.929,1686.671,3104359.65200038,1,7,1
-0.04477,0.05011982741390876,0.05,-0.12,0.00451635,-0.72524,0.027052031347017183,-0.671,-0.792,0.52670487,0.9655499999999999,6.965679693145529,18.537,-35.183,49.452980390000015,0.49544499999999997,8.869676116802406,21.037,-42.866,78.916620165,0.03416500000000001,4.557876294698552,11.524,-18.232,20.775403565,1848.39831,101.60904895748168,2002.287,1686.671,3426900.7112409,1,7,1
